"x","year","gfn2gdp","efn2gdp","fcd2g_dweo","grossdebt2gdpweo","externdebt2gdp","credit2privat","stdebt2extdebt","ca2gdp","debtserv2res","int_exp2rev","inter_extdeb2gdp","debtserv2expor","crisis","country_1","country_2","country_3","country_4","country_5","country_6","country_7","country_8","country_9","country_10","country_11","country_12","country_13","country_14","country_15","country_16","country_17","country_18","country_19","country_20","country_21","country_22","country_23","country_24","country_25","country_26","country_27","country_28","country_29","country_30","country_31","country_32","country_33","country_34","country_35","country_36","country_37","country_38","country_39","country_40","country_41","country_42","country_43","country_44","country_45","country_46","country_47","country_48","country_49","country_50","country_51","country_52","country_53","country_54","country_55","country_56","country_57","country_58","country_59","country_60","country_61","country_62","country_63","country_64","country_65","country_66","country_67","country_68","country_69","country_70","country_71","country_72","country_73","country_74","country_75","country_76","country_77","country_78","country_79","country_80","country_81","country_82","country_83","country_84","country_85","country_86","country_87","country_88","country_89","country_90","country_91","country_92","country_93","country_94","country_95","country_96","country_97","country_98","country_99","country_100","country_101","country_102","country_103","country_104","country_105","country_106","country_107","country_108","country_109","country_110","country_111","country_112","country_113","country_114","country_115","country_116","gfn2gdp_growth","efn2gdp_growth","fcd2g_dweo_growth","grossdebt2gdpweo_growth","externdebt2gdp_growth","credit2privat_growth","stdebt2extdebt_growth","ca2gdp_growth","debtserv2res_growth","int_exp2rev_growth","inter_extdeb2gdp_growth","debtserv2expor_growth"
2170,2017,9.15351867675781,30.7194194793701,85.221869827865,0.390758723020554,52.1573867797852,27.4680008888245,0.00345549266785383,-2.06347393989563,185.823028564453,4.53307914733887,1.4315390586853,95.6261520385742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642411509402101,-0.111651753511485,0.00801142838842828,-0.00690750491975767,-0.0566205177430118,-0.068059984345945,0.516944472467436,0.679434946332747,0.149926532013601,0.106098111656785,-0.197911632165556,0.118709346198374
2171,1990,6.69013901054859,21.0132029851278,85.8991924137264,0.44621342420578,53.9131889343262,25.4620008468628,0.00669931651403507,4.04575204849243,196.151911417643,7.02321688334147,2.24420475959778,82.0419489542643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2172,1991,4.22675934433937,11.3069864908854,86.5765149995878,0.501668125391006,55.6689910888672,23.4560008049011,0.0099431403602163,10.1549780368805,206.480794270833,9.51335461934407,3.05687046051025,68.4577458699544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.368210535285607,-0.461910376115054,0.00788508677240096,0.124278424128389,0.032567210162245,-0.0787840694070526,0.484202207700655,1.5100347018707,0.0526575692204092,0.354558000609239,0.362117448257318,-0.165576308918291
2173,2001,1.76337967813015,1.60076999664307,87.2538375854492,0.557122826576233,57.4247932434082,21.4500007629395,0.0131869642063975,16.2642040252686,216.809677124023,12.0034923553467,3.86953616142273,54.8735427856445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.582805753894711,-0.858426469516573,0.00782339859561954,0.110540611169993,0.0315400390809695,-0.0855218269579235,0.326237358486878,0.601599133567871,0.0500234556422816,0.261751804241509,0.265848916861471,-0.198431936542507
2174,2002,-0.699999988079071,-0.992667973041534,87.4832763671875,0.443139433860779,44.4900093078613,22.9249992370605,0.0170723218470812,9.73076343536377,104.599708557129,7.32449579238892,2.89091467857361,35.0559463500977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39696498534073,-1.62011905215817,0.00262955519307195,-0.204592932255052,-0.225247374957361,0.0687644951821886,0.294636246817043,-0.401706753048242,-0.517550554271183,-0.389802936049158,-0.252904079978751,-0.361150299935279
2175,2003,3.64367246627808,2.81888008117676,84.4059448242188,0.374721437692642,40.7588386535645,25.9249992370605,0.0150890275835991,7.40087747573853,97.3497543334961,5.67227506637573,2.31382656097412,39.7031211853027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.20524646904207,-3.8397008443213,-0.0351762264830192,-0.154393833949861,-0.083865360163851,0.130861509262352,-0.116170154314492,-0.239435063353603,-0.069311418967034,-0.225574670645596,-0.199621290063194,0.132564523826986
2176,2004,5.1858377456665,1.45471894741058,78.8900985717773,0.282549947500229,40.0048179626465,28.7749996185303,0.0224595163017511,7.16539287567139,63.2575378417969,4.66844081878662,1.90680861473083,32.9994010925293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423244760241502,-0.483937271001857,-0.0653490256394682,-0.245973357595877,-0.0184995626918342,0.10993251553873,0.488466780070264,-0.0318184702880303,-0.350203415767314,-0.176972067793339,-0.175906851925812,-0.168846173616572
2177,2005,-1.17051160335541,0.293386310338974,75.3297119140625,0.207696780562401,33.599048614502,32.5,0.0242904350161552,9.22283172607422,57.4474029541016,3.28204679489136,1.75179219245911,35.6250114440918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.22571311729403,-0.798320967179808,-0.0451309698196848,-0.264920123327106,-0.160124946803302,0.129452664842815,0.0815208435393309,0.287135525727897,-0.0918488939962554,-0.296971532404603,-0.081296267005596,0.0795653940567094
2178,2006,-4.52766847610474,-0.0247229002416134,65.2755584716797,0.148091197013855,31.3446483612061,34.0499992370605,0.0435024350881577,10.2841625213623,52.7629776000977,2.41968274116516,1.45872211456299,35.7628631591797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86811071596868,-1.08426739547953,-0.133468629932539,-0.286983666223164,-0.0670971454924726,0.0476922842172476,0.790928612815076,0.115076456646992,-0.0815428568241213,-0.262751906849257,-0.167297285121882,0.0038695205839927
2179,2007,-4.25486993789673,2.01180505752563,49.8837356567383,0.0977649763226509,29.4473609924316,37.5750007629395,0.0134061696007848,8.67920303344727,42.5476837158203,1.87512135505676,1.4588577747345,38.7847633361816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0602514383832942,-82.374152622247,-0.235797642721345,-0.339832628177728,-0.0605298661165588,0.103524276207391,-0.691829444176695,-0.156061272328321,-0.19360722894946,-0.225054870559672,9.29993246516769e-05,0.0844982730703507
2180,2008,-4.59428787231445,5.50435400009155,39.7284126281738,0.0801024585962296,33.2540245056152,46.6749992370605,0.00473099853843451,5.16963958740234,35.3332901000977,1.42647325992584,1.43954646587372,43.3316116333008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797716356485167,1.73602751891949,-0.20357984210416,-0.180663038961215,0.129270107231747,0.242182256536279,-0.647102887751207,-0.404364713271487,-0.169560196599848,-0.239263498290936,-0.01323728001127,0.117232848830547
2181,2009,-3.4150242805481,6.29242992401123,37.2919960021973,0.0742542892694473,26.888162612915,51.8499984741211,0.00640236074104905,5.82429790496826,56.563404083252,1.16403937339783,1.39508581161499,46.0650520324707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.256680387590141,0.143173190515467,-0.0613268052962366,-0.0730086120859404,-0.191431322594511,0.110873043848955,0.353278951374946,0.126635195064899,0.600853017735125,-0.18397392639639,-0.0308851817657327,0.0630819001679883
2182,2010,7.08166933059692,5.00372123718262,28.450532913208,0.0989047065377235,35.4952278137207,57.6749992370605,0.0129532013088465,3.83529233932495,31.2674236297607,1.73753595352173,1.6204240322113,40.0650787353516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07368052137549,-0.204803025602405,-0.237087419200311,0.331972974366868,0.320106112296103,0.112343315995405,1.02319141840859,-0.341501344556336,-0.447214605688507,0.492677991166112,0.161522838753163,-0.130250005858885
2183,2011,4.7873740196228,4.35712909698486,23.7923946380615,0.105597838759422,29.8167896270752,53.5250015258789,0.00734437722712755,4.11677932739258,33.4495124816895,1.62616074085236,1.31259620189667,36.291576385498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.323976622441468,-0.129222254707743,-0.163727628208467,0.067672535069359,-0.159977510679633,-0.0719548810763565,-0.43300678712438,0.0733938806128065,0.0697879325705546,-0.0640995154336987,-0.189967455552088,-0.0941843238292192
2184,2012,-0.0582048296928406,1.77113497257233,17.9662303924561,0.108074486255646,26.2657871246338,51,0.00586397061124444,4.74124479293823,31.471019744873,1.57632791996002,1.13649129867554,27.3657932281494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01215798670717,-0.593508722567354,-0.244875067610267,0.0234535812978698,-0.119094058980009,-0.0471742448182479,-0.201570067835706,0.151687864683573,-0.0591486269911841,-0.0306444619159936,-0.134165330485235,-0.245946416395275
2185,2013,1.24595701694489,3.30885696411133,19.8074016571045,0.115476079285145,28.7940044403076,52.5,0.0113462628796697,3.22507095336914,31.6332836151123,1.64833521842957,1.16045999526978,28.8357181549072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.4064197682575,0.86821276489486,0.102479553274656,0.0684860348259337,0.0962551513753303,0.0294117647058822,0.934911279724471,-0.319783918735293,0.00515597751692476,0.0456804054269175,0.0210900836831494,0.0537139528353154
2186,2014,3.05082750320435,7.29440879821777,19.6719722747803,0.126969844102859,31.7294006347656,57.9749984741211,0.0103860255330801,1.45522332191467,45.4735946655273,1.80299580097198,1.33818876743317,39.146354675293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44858166189797,1.2045101608606,-0.00683731186294412,0.0995337293131782,0.101944701736201,0.104285685221354,-0.0846302748995995,-0.54877788955482,0.437523692412477,0.0938283553085584,0.153153726011963,0.357564755800302
2187,2015,3.75481128692627,7.05847406387329,23.5725612640381,0.15642175078392,29.0697116851807,64.125,0.00456575350835919,2.78691291809082,60.2356910705566,1.96255683898926,1.4056556224823,41.2734222412109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23075174947863,-0.0323445999355189,0.198281541615348,0.23195985542206,-0.0838241156900633,0.106080236097361,-0.560394542280201,0.915110125107129,0.324630074081655,0.0884977313487112,0.0504165456257297,0.0543362870837232
2188,2016,7.38935947418213,4.31531286239624,27.4043579101562,0.159143328666687,37.9348335266113,69,0.00806779414415359,5.02985239028931,40.7145767211914,2.49465012550354,1.62392127513885,38.1545333862305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96797093369535,-0.388633743873497,0.162553258561847,0.0173989734108415,0.304960776269067,0.0760233918128654,0.767023587537676,0.80481146635002,-0.324078864248429,0.271122484680911,0.155276761367135,-0.0755665192179363
2189,2017,6.41221904754639,4.39392423629761,24.9383735656738,0.156691789627075,40.1262626647949,68.875,0.00980487465858459,1.99350559711456,27.243070602417,2.76540017127991,1.51230370998383,30.9585094451904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132236147131534,0.0182168423027653,-0.0899851166944696,-0.0154045982332465,0.0577682550431202,-0.00181159420289856,0.215310465710109,-0.603665188870503,-0.330876732700077,0.108532271923991,-0.068733359716274,-0.18860206906991
2190,1990,5.92969850450754,4.24963030517101,24.2989280896309,0.156584846787155,38.7425984349744,67.2357561177221,0.00950775724468809,1.57980568655606,26.7896356582642,2.65469128638506,1.4618935863177,29.9265591303507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2191,1991,5.4471779614687,4.10533637404442,23.659482613588,0.156477903947234,37.3589342051539,65.5965122354442,0.00921063983079159,1.16610577599756,26.3362007141113,2.54398240149021,1.41148346265157,28.8946088155111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0813735374019523,-0.0339544668040925,-0.0263157894736842,-0.000682970556313722,-0.0357142857142856,-0.0243805376325031,-0.0312499999999999,-0.261867591741842,-0.016925760019172,-0.0417031108146673,-0.0344827586206896,-0.0344827586206897
2192,1992,4.96465741842985,3.96104244291782,23.0200371375451,0.156370961107314,35.9752699753334,63.9572683531662,0.00891352241689509,0.752405865439053,25.8827657699585,2.43327351659536,1.36107333898544,27.8626585006714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0885817475492843,-0.0351478948324133,-0.0270270270270271,-0.000683437323882985,-0.0370370370370371,-0.0249898024516031,-0.0322580645161291,-0.354770484010852,-0.0172171737706219,-0.043517944475558,-0.0357142857142858,-0.0357142857142857
2193,1993,4.48213687539101,3.81674851179123,22.3805916615022,0.156264018267393,34.5916057455129,62.3180244708883,0.00861640500299858,0.33870595488055,25.4293308258057,2.32256463170052,1.31066321531932,26.8307081858317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.097191105522735,-0.0364282719021569,-0.0277777777777778,-0.00068390472990143,-0.0384615384615383,-0.0256302985491212,-0.0333333333333334,-0.549836105167915,-0.0175187979593403,-0.0454979204515207,-0.037037037037037,-0.037037037037037
2194,1994,3.99961633235216,3.67245458066463,21.7411461854592,0.156157075427473,33.2079415156923,60.6787805886104,0.00831928758910208,-0.0749939556779533,24.9758958816528,2.21185574680567,1.26025309165319,25.798757870992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107654129370324,-0.0378054594587047,-0.0285714285714285,-0.000684372775679676,-0.04,-0.0263044904936561,-0.0344827586206895,-1.221413159696,-0.0178311787777241,-0.0476666540873784,-0.0384615384615385,-0.0384615384615384
2195,1995,3.51709578931332,3.52816064953804,21.1017007094163,0.156050132587552,31.8242772858718,59.0395367063325,0.00802217017520558,-0.488693866236456,24.5224609375,2.10114686191082,1.20984296798706,24.7668075561523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120641707339733,-0.0392908688064647,-0.0294117647058824,-0.000684841462532337,-0.0416666666666666,-0.0270151091761659,-0.0357142857142858,5.51644338291816,-0.0181549020824483,-0.0500524887550792,-0.0399999999999999,-0.04
2196,1996,3.03457524627447,3.38386671841145,20.4622552333734,0.155943189747632,30.4406130560513,57.4002928240546,0.00772505276130907,-0.90239377679496,24.0690259933472,1.99043797701597,1.15943284432093,23.7348572413127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137192892074473,-0.0408977780378249,-0.0303030303030303,-0.000685310791777249,-0.0434782608695652,-0.0277651887824195,-0.0370370370370371,0.84654205657317,-0.0184905970615468,-0.0526897414463295,-0.0416666666666667,-0.0416666666666666
2197,1997,2.55205470323563,3.23957278728485,19.8228097573305,0.155836246907711,29.0569488262308,55.7610489417767,0.00742793534741257,-1.31609368735346,23.6155910491943,1.87972909212112,1.10902272065481,22.702906926473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159007605308595,-0.042641730048497,-0.03125,-0.000685780764736132,-0.0454545454545454,-0.0285581101006328,-0.0384615384615384,0.458447211402371,-0.0188389403159963,-0.0556203640471232,-0.0434782608695651,-0.0434782608695652
2198,1998,2.06953416019678,3.09527885615826,19.1833642812876,0.155729304067791,27.6732845964103,54.1218050594988,0.00713081793351607,-1.72979359791197,23.1621561050415,1.76902020722628,1.05861259698868,21.6709566116333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189071395071227,-0.0445410369209608,-0.032258064516129,-0.000686251382734149,-0.0476190476190476,-0.0293976514679547,-0.0399999999999999,0.314339256037626,-0.0192006604115166,-0.0588961916687269,-0.0454545454545455,-0.0454545454545455
2199,1999,1.58701361715794,2.95098492503166,18.5439188052446,0.15562236122787,26.2896203665898,52.4825611772208,0.00683370051961957,-2.14349350847047,22.7087211608887,1.65831132233143,1.00820247332255,20.6390062967936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233154181418762,-0.04661742538625,-0.0333333333333333,-0.000686722647100346,-0.0499999999999999,-0.0302880489753772,-0.0416666666666667,0.239161430044533,-0.0195765429650194,-0.0625820352094413,-0.0476190476190477,-0.0476190476190476
